[2025-06-20 10:04:32.645321] Step: 0       Loss: 0.0414343705    ELBO: -11.0247661248   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:32.812416] Step: 1       Loss: -0.0454930320    ELBO: -10.8271345399   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:32.982251] Step: 2       Loss: -0.0762100723    ELBO: -10.7366606927   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:33.150225] Step: 3       Loss: -0.0885655987    ELBO: -10.7250367087   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:33.309784] Step: 4       Loss: -0.0907357432    ELBO: -10.6875011180   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:33.458069] Step: 5       Loss: -0.0918013697    ELBO: -10.6662889599   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:33.603866] Step: 6       Loss: -0.0914231822    ELBO: -10.6627952493   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:33.750436] Step: 7       Loss: -0.0767355620    ELBO: -10.6591286500   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:33.891979] Step: 8       Loss: -0.0450012009    ELBO: -10.6301665649   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:34.035798] Step: 9       Loss: -0.0621242885    ELBO: -10.6549780795   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:34.180897] Step: 10      Loss: -0.0129914011    ELBO: -10.6259807813   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:34.325095] Step: 11      Loss: -0.0258957742    ELBO: -10.6346123675   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:34.465391] Step: 12      Loss: -0.0150030823    ELBO: -10.6292589699   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:34.607100] Step: 13      Loss: -0.0076120695    ELBO: -10.6263846586   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:34.748836] Step: 14      Loss: -0.0187174008    ELBO: -10.6350184853   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:34.893317] Step: 15      Loss: -0.0056049048    ELBO: -10.6292126560   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:35.032971] Step: 16      Loss: -0.0021464119    ELBO: -10.6282863187   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:35.176506] Step: 17      Loss: -0.0022010437    ELBO: -10.6286075051   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:35.318560] Step: 18      Loss: -0.0058460141    ELBO: -10.6307307397   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:35.459206] Step: 19      Loss: -0.0015712572    ELBO: -10.6297252867   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:35.598838] Step: 20      Loss: -0.0002365182    ELBO: -10.6303871700   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:35.745048] Step: 21      Loss: -0.0026989674    ELBO: -10.6321263425   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:35.885457] Step: 22      Loss: 0.0012895980    ELBO: -10.6365679217   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:36.031227] Step: 23      Loss: -0.0024222253    ELBO: -10.6325065292   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:36.172959] Step: 24      Loss: 0.0014158633    ELBO: -10.6310403947   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:04:36.315836] Step: 25      Loss: -0.0015916618    ELBO: -10.6277341375   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
