[2025-06-20 10:06:23.274439] Step: 0       Loss: 0.0238985143    ELBO: -10.7824028970   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:23.435389] Step: 1       Loss: -0.0526156812    ELBO: -10.8523673614   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:23.590428] Step: 2       Loss: -0.0871249084    ELBO: -10.8001484563   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:23.741329] Step: 3       Loss: -0.0781256783    ELBO: -10.6789426652   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:23.889431] Step: 4       Loss: -0.1043006201    ELBO: -10.7095678710   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:24.035885] Step: 5       Loss: -0.0813224826    ELBO: -10.6704192643   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:24.181618] Step: 6       Loss: -0.0747882258    ELBO: -10.6511253389   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:24.329260] Step: 7       Loss: -0.0800498737    ELBO: -10.6627823875   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:24.471191] Step: 8       Loss: -0.0972242348    ELBO: -10.6745228263   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:24.613441] Step: 9       Loss: -0.0507198934    ELBO: -10.6391477599   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:24.752934] Step: 10      Loss: -0.0336567406    ELBO: -10.6337581620   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:24.893717] Step: 11      Loss: -0.0277783853    ELBO: -10.6341410493   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:25.037749] Step: 12      Loss: -0.0133273645    ELBO: -10.6269469757   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:25.186491] Step: 13      Loss: -0.0141632330    ELBO: -10.6297221532   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:25.328797] Step: 14      Loss: -0.0072020244    ELBO: -10.6264519734   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:25.468190] Step: 15      Loss: -0.0121189187    ELBO: -10.6310259954   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:25.610127] Step: 16      Loss: -0.0089005463    ELBO: -10.6304496699   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:25.752962] Step: 17      Loss: -0.0074199359    ELBO: -10.6311867269   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:25.892135] Step: 18      Loss: -0.0020023907    ELBO: -10.6292877950   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:26.034757] Step: 19      Loss: -0.0035002864    ELBO: -10.6306424804   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:26.177404] Step: 20      Loss: -0.0008709319    ELBO: -10.6299947780   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:26.322520] Step: 21      Loss: -0.0012424198    ELBO: -10.6297938921   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:26.463651] Step: 22      Loss: 0.0000668144    ELBO: -10.6298023670   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:26.604353] Step: 23      Loss: -0.0014839198    ELBO: -10.6282518307   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:26.783907] Step: 24      Loss: 0.0011609940    ELBO: -10.6280612393   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:26.929514] Step: 25      Loss: -0.0009122769    ELBO: -10.6332396527   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:27.073993] Step: 26      Loss: 0.0020967262    ELBO: -10.6303308538   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:27.216552] Step: 27      Loss: -0.0008961497    ELBO: -10.6292994017   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:27.357955] Step: 28      Loss: 0.0018760448    ELBO: -10.6316179621   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:27.498309] Step: 29      Loss: -0.0008426257    ELBO: -10.6331438165   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:27.641722] Step: 30      Loss: -0.0008144738    ELBO: -10.6303068446   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:27.790003] Step: 31      Loss: -0.0009437442    ELBO: -10.6302700334   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:27.943543] Step: 32      Loss: -0.0002276334    ELBO: -10.6299843419   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:28.089323] Step: 33      Loss: -0.0003010295    ELBO: -10.6300645620   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:28.232190] Step: 34      Loss: -0.0002557087    ELBO: -10.6300878171   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:28.380617] Step: 35      Loss: -0.0002594565    ELBO: -10.6301407861   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:28.520537] Step: 36      Loss: -0.0000405948    ELBO: -10.6300591842   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:28.664157] Step: 37      Loss: -0.0000384718    ELBO: -10.6300634937   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:28.805608] Step: 38      Loss: -0.0000100672    ELBO: -10.6300538813   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:28.948649] Step: 39      Loss: -0.0000167639    ELBO: -10.6300595381   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:29.091324] Step: 40      Loss: -0.0000192332    ELBO: -10.6300647536   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:29.240412] Step: 41      Loss: -0.0000047175    ELBO: -10.6300612588   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:29.383898] Step: 42      Loss: -0.0000030912    ELBO: -10.6300614299   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:29.529699] Step: 43      Loss: -0.0000027924    ELBO: -10.6300616876   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:29.673917] Step: 44      Loss: -0.0000008395    ELBO: -10.6300615190   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:29.822955] Step: 45      Loss: -0.0000004556    ELBO: -10.6300617580   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:29.970362] Step: 46      Loss: -0.0000002730    ELBO: -10.6300617397   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:30.113481] Step: 47      Loss: -0.0000003193    ELBO: -10.6300617814   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:30.266985] Step: 48      Loss: -0.0000002251    ELBO: -10.6300617816   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:30.416981] Step: 49      Loss: -0.0000000940    ELBO: -10.6300617466   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:30.581955] Step: 50      Loss: -0.0000000977    ELBO: -10.6300617670   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:30.745240] Step: 51      Loss: -0.0000000868    ELBO: -10.6300617819   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:30.889302] Step: 52      Loss: -0.0000000541    ELBO: -10.6300617799   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:31.028883] Step: 53      Loss: -0.0000000262    ELBO: -10.6300617767   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:06:31.170512] Step: 54      Loss: -0.0000000334    ELBO: -10.6300617869   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
