[2025-06-20 10:03:52.610361] Step: 0       Loss: 0.0100976882    ELBO: -10.7684071760   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:52.763369] Step: 1       Loss: -0.0600118432    ELBO: -10.7994155271   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:52.916147] Step: 2       Loss: -0.0660942853    ELBO: -10.6931974956   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:53.066773] Step: 3       Loss: -0.1176763910    ELBO: -10.7659796121   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:53.217388] Step: 4       Loss: -0.1063641221    ELBO: -10.7299134301   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:53.365117] Step: 5       Loss: -0.0345303336    ELBO: -10.6176066339   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:53.521643] Step: 6       Loss: -0.0557546948    ELBO: -10.6452767491   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:53.693846] Step: 7       Loss: -0.0532113732    ELBO: -10.6413339723   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:53.846306] Step: 8       Loss: -0.0633030585    ELBO: -10.6554764468   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:53.994317] Step: 9       Loss: -0.0368876308    ELBO: -10.6381253591   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:54.139201] Step: 10      Loss: -0.0262395123    ELBO: -10.6339040193   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:54.290625] Step: 11      Loss: -0.0148637391    ELBO: -10.6288157413   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:54.445562] Step: 12      Loss: -0.0074593611    ELBO: -10.6269950600   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
[2025-06-20 10:03:54.593494] Step: 13      Loss: -0.0143323052    ELBO: -10.6323051436   log p(x): -10.6300617798   log p(x) (analytic): -10.6300617798   ETML: 0
